1.30044,-3.70003,-0.374876,-0.51548,0.925561,-4.21551,-0.374876,-0.537702,0.550684,-4.75321,-0.358956,-0.0361609,0.191728,-4.78937,-0.345709,0.36028,-0.153981,-4.42909,-0.345709,0.338058,-0.49969,-4.09104,-0.345709,0.315835,-0.845399,-3.7752,-0.345709,0.293613,-1.19111,-3.48159,-0.345709,0.271391,-1.53682,-3.2102,-0.345709,0.249169,-1.88253,-2.96103,-0.345709,0.226947,-2.22823,-2.73408,-0.345709,0.204725,-2.57394,-2.52936,-0.345709,0.182502,-2.91965,-2.34685,-0.345709,0.16028,-3.26536,-2.18657,-0.345709,0.138058,-3.61107,-2.04852,-0.345709,0.115836,-3.95678,-1.93268,-0.345709,0.0936134,-4.30249,-1.83907,-0.345709,0.0713912,-4.6482,-1.76767,-0.345709,0.0491689,-4.99391,-1.71851,0.241996,0.131721,-4.75191,-1.58679,0.241996,0.109499,
-4.88612,-4.46364,0.0538573,0.0410151,-4.83226,-4.42263,0.24658,0.023685,-4.58568,-4.39894,0.24658,0.00146246,-4.3391,-4.39748,0.24658,-0.0207596,-4.09252,-4.41824,0.24658,-0.0429816,-3.84594,-4.46122,0.24658,-0.0652041,-3.59936,-4.52643,0.24658,-0.0874267,-3.35278,-4.61385,0.24658,-0.109648,-3.1062,-4.7235,0.24658,-0.131871,-2.85962,-4.85537,0.244303,-0.137126,-2.61532,-4.9925,0.16516,0.0950875,-2.45016,-4.89741,0.16516,0.072865,-2.285,-4.82455,0.16516,0.0506425,-2.11984,-4.7739,0.16516,0.0284209,-1.95468,-4.74548,0.16516,0.00619841,-1.78952,-4.73928,0.16516,-0.0160241,-1.62436,-4.75531,0.16516,-0.0382457,-1.4592,-4.79355,0.16516,-0.0604682,-1.29404,-4.85402,0.16516,-0.0826907,-1.12888,-4.93671,0.159092,-0.0332737,
4.30522,0.4594,-0.32557,0.279371,3.97965,0.738771,-0.32557,0.257148,3.65408,0.995919,-0.32557,0.234926,3.32851,1.23085,-0.32557,0.212704,3.00294,1.44355,-0.32557,0.190482,2.67737,1.63403,-0.32557,0.16826,2.3518,1.80229,-0.32557,0.146037,2.02623,1.94833,-0.32557,0.123815,1.70066,2.07214,-0.32557,0.101593,1.37509,2.17374,-0.32557,0.0793705,1.04952,2.25311,-0.32557,0.0571485,0.723949,2.31025,-0.32557,0.0349259,0.398379,2.34518,-0.32557,0.0127039,0.0728086,2.35788,-0.32557,-0.00951838,-0.252762,2.34837,-0.32557,-0.0317407,-0.578332,2.31663,-0.32557,-0.0539627,-0.903902,2.26266,-0.32557,-0.076185,-1.22947,2.18648,-0.32557,-0.0984073,-1.55504,2.08807,-0.32557,-0.120629,-1.88061,1.96744,-0.32557,-0.142852,
2.28277,-3.72411,-0.119853,-0.800998,2.16292,-4.52511,-0.0866289,-0.230187,2.07629,-4.75529,-0.0396509,0.563477,2.03664,-4.19182,-0.0396509,0.541255,1.99699,-3.65056,-0.0396509,0.519032,1.95734,-3.13153,-0.0396509,0.49681,1.91769,-2.63472,-0.0396509,0.474588,1.87803,-2.16013,-0.0396509,0.452366,1.83838,-1.70777,-0.0396509,0.430143,1.79873,-1.27762,-0.0396509,0.407921,1.75908,-0.869702,-0.0396509,0.385699,1.71943,-0.484003,-0.0396509,0.363477,1.67978,-0.120526,-0.0396509,0.341255,1.64013,0.220728,-0.0396509,0.319032,1.60048,0.539761,-0.0396509,0.29681,1.56083,0.836571,-0.0396509,0.274588,1.52118,1.11116,-0.0396509,0.252366,1.48153,1.36353,-0.0396509,0.230144,1.44187,1.59367,-0.0396509,0.207921,1.40222,1.80159,-0.0396509,0.185699,
3.31192,-3.54848,0.374837,0.0449519,3.68676,-3.50352,0.374837,0.0227299,4.06159,-3.48079,0.374837,0.000507593,4.43643,-3.48029,0.374837,-0.0217147,4.81127,-3.502,0.0562253,0.0270994,4.86749,-3.4749,-0.262386,0.0759132,4.60511,-3.39899,-0.262386,0.0536909,4.34272,-3.3453,-0.262386,0.0314689,4.08033,-3.31383,-0.262386,0.00924659,3.81795,-3.30458,-0.262386,-0.0129757,3.55556,-3.31756,-0.262386,-0.035198,3.29318,-3.35276,-0.262386,-0.0574203,3.03079,-3.41018,-0.262386,-0.0796423,2.7684,-3.48982,-0.262386,-0.101865,2.50602,-3.59168,-0.262386,-0.124087,2.24363,-3.71577,-0.262386,-0.146309,1.98125,-3.86208,-0.262386,-0.168531,1.71886,-4.03061,-0.262386,-0.190753,1.45648,-4.22136,-0.262386,-0.212976,1.19409,-4.43434,-0.262386,-0.235198,
-0.613014,1.01824,-0.388499,0.210736,-1.00151,1.22898,-0.388499,0.188513,-1.39001,1.41749,-0.388499,0.166291,-1.77851,1.58378,-0.388499,0.144069,-2.16701,1.72785,-0.388499,0.121847,-2.55551,1.8497,-0.388499,0.0996245,-2.94401,1.94932,-0.388499,0.0774022,-3.33251,2.02673,-0.388499,0.0551801,-3.72101,2.08191,-0.388499,0.0329578,-4.10951,2.11486,-0.388499,0.0107355,-4.49801,2.1256,-0.388499,-0.0114865,-4.88651,2.11411,0.0798836,-0.152385,-4.80662,1.96173,0.27195,-0.226691,-4.53467,1.73504,0.27195,-0.248913,-4.26272,1.48612,0.27195,-0.271135,-3.99077,1.21499,0.271949,-0.293357,-3.71882,0.921631,0.271949,-0.315579,-3.44687,0.606052,0.271949,-0.337802,-3.17492,0.26825,0.271949,-0.360024,-2.90298,-0.0917734,0.271949,-0.382246,
2.49603,0.425851,0.454917,-0.544229,2.95095,-0.118378,0.454917,-0.566452,3.40586,-0.68483,0.454917,-0.588674,3.86078,-1.2735,0.454917,-0.610896,4.3157,-1.8844,0.454917,-0.633118,4.77061,-2.51752,0.0682378,-0.620732,4.83885,-3.13825,-0.318441,-0.608345,4.52041,-3.7466,-0.318441,-0.630567,4.20197,-4.37716,-0.321916,-0.600996,3.88005,-4.97816,-0.410106,0.444175,3.46995,-4.53398,-0.410106,0.421953,3.05984,-4.11203,-0.410106,0.399731,2.64973,-3.7123,-0.410106,0.377509,2.23963,-3.33479,-0.410106,0.355286,1.82952,-2.97951,-0.410106,0.333064,1.41942,-2.64644,-0.410106,0.310842,1.00931,-2.3356,-0.410106,0.28862,0.599204,-2.04698,-0.410106,0.266397,0.189098,-1.78058,-0.410106,0.244175,-0.221009,-1.53641,-0.410106,0.221953,
-1.69137,3.23407,0.0579803,0.541243,-1.63339,3.77531,0.0579803,0.519021,-1.57541,4.29433,0.0579803,0.496798,-1.51743,4.79113,0.0364639,0.0125513,-1.48097,4.80368,0.0191815,-0.36387,-1.46179,4.43981,0.0191815,-0.386092,-1.44261,4.05372,0.0191815,-0.408314,-1.42342,3.64541,0.0191815,-0.430536,-1.40424,3.21487,0.0191815,-0.452759,-1.38506,2.76211,0.0191815,-0.474981,-1.36588,2.28713,0.0191815,-0.497203,-1.3467,1.78993,0.0191815,-0.519425,-1.32752,1.2705,0.0191815,-0.541647,-1.30834,0.728858,0.0191815,-0.56387,-1.28915,0.164988,0.0191815,-0.586092,-1.26997,-0.421104,0.0191815,-0.608314,-1.25079,-1.02942,0.0191815,-0.630536,-1.23161,-1.65995,0.0191815,-0.652759,-1.21243,-2.31271,0.0191815,-0.674981,-1.19325,-2.98769,0.0191815,-0.697203,
4.11597,-4.08971,-0.0562038,-0.0105286,4.05976,-4.10024,-0.0562038,-0.0327506,4.00356,-4.13299,-0.0562043,-0.0549731,3.94735,-4.18796,-0.0562043,-0.0771952,3.89115,-4.26515,-0.0562043,-0.0994172,3.83495,-4.36457,-0.0562043,-0.12164,3.77874,-4.48621,-0.0562043,-0.143862,3.72254,-4.63007,-0.0562043,-0.166084,3.66633,-4.79616,-0.0562043,-0.188306,3.61013,-4.98446,-0.0561984,0.112389,3.55393,-4.87208,-0.0561976,0.115703,3.49773,-4.75637,-0.0561976,0.0934811,3.44153,-4.66289,-0.0561976,0.071259,3.38534,-4.59163,-0.0561976,0.0490365,3.32914,-4.5426,-0.0561976,0.0268145,3.27294,-4.51578,-0.0561976,0.00459242,3.21674,-4.51119,-0.0561976,-0.0176301,3.16055,-4.52882,-0.0561976,-0.0398526,3.10435,-4.56867,-0.0561976,-0.0620742,3.04815,-4.63075,-0.0561976,-0.0842967,
-1.79573,-4.17163,0.0525258,0.202721,-1.74321,-3.96891,0.0525258,0.180499,-1.69068,-3.78841,0.0525258,0.158277,-1.63816,-3.63013,0.0525258,0.136054,-1.58563,-3.49408,0.0525258,0.113832,-1.5331,-3.38024,0.0525258,0.09161,-1.48058,-3.28864,0.0525258,0.0693877,-1.42805,-3.21925,0.0525258,0.0471654,-1.37553,-3.17208,0.0525258,0.0249431,-1.323,-3.14714,0.0525258,0.00272083,-1.27048,-3.14442,0.0525258,-0.0195012,-1.21795,-3.16392,0.0525258,-0.0417235,-1.16542,-3.20564,0.0525258,-0.0639458,-1.1129,-3.26959,0.0525258,-0.0861678,-1.06037,-3.35576,0.0525258,-0.10839,-1.00785,-3.46415,0.0525259,-0.130612,-0.955321,-3.59476,0.0525259,-0.152835,-0.902795,-3.74759,0.0525259,-0.175057,-0.850269,-3.92265,0.0525259,-0.197279,-0.797743,-4.11993,0.0525259,-0.219501,
-1.20268,-4.25929,0.429016,-0.0689225,-0.773664,-4.32821,0.429016,-0.0911446,-0.344648,-4.41935,0.429016,-0.113367,0.0843686,-4.53272,0.429016,-0.135589,0.513385,-4.66831,0.429016,-0.157811,0.942401,-4.82612,0.429016,-0.180033,1.37142,-5.00615,0.328699,0.143113,1.70012,-4.86304,0.328699,0.109912,2.02882,-4.75313,0.328699,0.0876899,2.35751,-4.66544,0.328699,0.0654678,2.68621,-4.59997,0.328699,0.0432458,3.01491,-4.55672,0.328699,0.0210233,3.34361,-4.5357,0.328699,-0.00119877,3.67231,-4.5369,0.328699,-0.0234208,4.00101,-4.56032,0.328699,-0.0456433,4.32971,-4.60596,0.328699,-0.0678658,4.65841,-4.67383,0.328699,-0.0900874,4.98711,-4.76392,-0.209047,-0.0589771,4.77806,-4.82289,-0.230089,-0.0781293,4.54797,-4.90102,-0.230089,-0.100352,
-2.64566,-4.51747,0.455177,-0.276224,-2.19048,-4.79369,0.42576,-0.140935,-1.76472,-4.93463,0.352549,0.196134,-1.41217,-4.73849,0.352549,0.173912,-1.05962,-4.56458,0.352549,0.15169,-0.707075,-4.41289,0.352549,0.129467,-0.354526,-4.28342,0.352549,0.107245,-0.001977,-4.17618,0.352549,0.0850234,0.350572,-4.09116,0.352549,0.0628009,0.703121,-4.02836,0.352549,0.0405786,1.05567,-3.98778,0.352549,0.0183563,1.40822,-3.96942,0.352549,-0.00386572,1.76077,-3.97329,0.352549,-0.0260882,2.11332,-3.99937,0.352549,-0.04831,2.46586,-4.04768,0.352549,-0.0705323,2.81841,-4.11822,0.352549,-0.0927548,3.17096,-4.21097,0.352549,-0.114977,3.52351,-4.32595,0.352549,-0.137199,3.87606,-4.46315,0.352549,-0.159421,4.22861,-4.62257,0.352549,-0.181644,
-4.34873,4.42221,-0.533851,-0.247884,-4.88258,4.17433,0.174957,-0.339549,-4.70762,3.83478,0.373695,-0.382433,-4.33393,3.45235,0.373696,-0.404655,-3.96023,3.04769,0.373696,-0.426877,-3.58654,2.62081,0.373696,-0.4491,-3.21284,2.17171,0.373696,-0.471322,-2.83914,1.70039,0.373696,-0.493544,-2.46545,1.20685,0.373696,-0.515766,-2.09175,0.691082,0.373696,-0.537988,-1.71806,0.153094,0.373696,-0.560211,-1.34436,-0.407117,0.373696,-0.582433,-0.970666,-0.98955,0.373696,-0.604655,-0.596971,-1.59421,0.373696,-0.626878,-0.223275,-2.22108,0.373696,-0.6491,0.150421,-2.87018,0.373696,-0.671322,0.524117,-3.5415,0.373696,-0.693544,0.897812,-4.23505,0.373696,-0.715766,1.27151,-4.95082,0.367796,0.424408,1.6393,-4.52641,0.367325,0.484926,
4.11809,0.0577082,0.42709,-0.0908686,4.54518,-0.0331605,0.42709,-0.113091,4.97227,-0.146251,-0.2527,-0.216476,4.71957,-0.362727,-0.298963,-0.245434,4.42061,-0.608161,-0.298963,-0.267656,4.12165,-0.875816,-0.298963,-0.289878,3.82268,-1.16569,-0.298963,-0.3121,3.52372,-1.47779,-0.298963,-0.334322,3.22476,-1.81212,-0.298963,-0.356545,2.92579,-2.16866,-0.298963,-0.378767,2.62683,-2.54743,-0.298963,-0.400989,2.32787,-2.94842,-0.298963,-0.423211,2.02891,-3.37163,-0.298963,-0.445433,1.72994,-3.81706,-0.298963,-0.467656,1.43098,-4.28472,-0.298963,-0.489878,1.13202,-4.7746,-0.284133,-0.033287,0.847883,-4.80788,-0.271759,0.326804,0.576125,-4.48108,-0.271759,0.304581,0.304366,-4.1765,-0.271759,0.282359,0.0326074,-3.89414,-0.271759,0.260137,
2.40532,0.0740926,0.227116,-0.175605,2.63243,-0.101512,0.227116,-0.197827,2.85955,-0.29934,0.227116,-0.22005,3.08666,-0.519389,0.227116,-0.242272,3.31378,-0.761661,0.227116,-0.264494,3.54089,-1.02616,0.227116,-0.286716,3.76801,-1.31287,0.227116,-0.308938,3.99513,-1.62181,0.227116,-0.331161,4.22224,-1.95297,0.227116,-0.353383,4.44936,-2.30635,0.227116,-0.375605,4.67647,-2.68196,0.227116,-0.397827,4.90359,-3.07979,0.00404358,-0.35594,4.90763,-3.43573,-0.15898,-0.326443,4.74865,-3.76217,-0.15898,-0.348665,4.58967,-4.11083,-0.15898,-0.370887,4.43069,-4.48172,-0.15898,-0.39311,4.27171,-4.87483,-0.123425,0.069375,4.14829,-4.80546,-0.106873,0.259065,4.04141,-4.54639,-0.106873,0.236844,3.93454,-4.30955,-0.106873,0.214621,
1.44666,-0.19482,0.0284574,0.336735,1.47511,0.141914,0.0284574,0.314512,1.50357,0.456427,0.0284574,0.29229,1.53203,0.748717,0.0284574,0.270068,1.56049,1.01878,0.0284574,0.247846,1.58894,1.26663,0.0284574,0.225623,1.6174,1.49225,0.0284574,0.203401,1.64586,1.69565,0.0284574,0.181179,1.67431,1.87683,0.0284574,0.158957,1.70277,2.03579,0.0284574,0.136734,1.73123,2.17253,0.0284574,0.114512,1.75969,2.28704,0.0284574,0.0922899,1.78814,2.37933,0.0284574,0.0700679,1.8166,2.4494,0.0284574,0.0478456,1.84506,2.49724,0.0284574,0.0256233,1.87352,2.52286,0.0284574,0.00340128,1.90197,2.52627,0.0284574,-0.018821,1.93043,2.50744,0.0284574,-0.0410433,1.95889,2.4664,0.0284574,-0.0632656,1.98735,2.40314,0.0284575,-0.0854878,
-1.60849,-2.05894,-0.242942,-0.361292,-1.85144,-2.42023,-0.242942,-0.383514,-2.09438,-2.80374,-0.242942,-0.405736,-2.33732,-3.20948,-0.242942,-0.427958,-2.58026,-3.63744,-0.242942,-0.450181,-2.8232,-4.08762,-0.242942,-0.472403,-3.06615,-4.56002,-0.226393,-0.400851,-3.29254,-4.96087,-0.0762119,0.333459,-3.36875,-4.62741,-0.0762119,0.311238,-3.44496,-4.31618,-0.0762119,0.289015,-3.52118,-4.02716,-0.0762119,0.266793,-3.59739,-3.76037,-0.0762119,0.244571,-3.6736,-3.5158,-0.0762119,0.222349,-3.74981,-3.29345,-0.0762119,0.200126,-3.82602,-3.09332,-0.0762119,0.177904,-3.90224,-2.91542,-0.0762119,0.155682,-3.97845,-2.75974,-0.0762119,0.13346,-4.05466,-2.62628,-0.0762119,0.111238,-4.13087,-2.51504,-0.0762119,0.0890152,-4.20708,-2.42602,-0.0762119,0.066793,
4.73267,-0.808412,0.0983715,0.520091,4.83104,-0.288322,0.0983715,0.497868,4.92941,0.209547,0.0502634,0.464026,4.97968,0.673573,-0.0688601,0.403255,4.91082,1.07683,-0.0688601,0.381033,4.84196,1.45786,-0.0688601,0.35881,4.7731,1.81667,-0.0688601,0.336588,4.70424,2.15326,-0.0688601,0.314366,4.63538,2.46762,-0.0688601,0.292144,4.56652,2.75977,-0.0688601,0.269922,4.49766,3.02969,-0.0688601,0.247699,4.4288,3.27739,-0.0688601,0.225477,4.35994,3.50287,-0.0688601,0.203255,4.29108,3.70612,-0.0688601,0.181033,4.22222,3.88715,-0.0688601,0.15881,4.15336,4.04596,-0.0688601,0.136588,4.0845,4.18255,-0.0688601,0.114366,4.01564,4.29692,-0.0688596,0.0921435,3.94678,4.38906,-0.0688596,0.0699215,3.87792,4.45898,-0.0688596,0.0476995,
-4.56603,-4.96963,0.404821,0.346527,-4.16121,-4.6231,0.404821,0.324304,-3.75639,-4.29879,0.404821,0.302082,-3.35157,-3.99671,0.404821,0.27986,-2.94675,-3.71685,0.404821,0.257638,-2.54193,-3.45922,0.404821,0.235415,-2.13711,-3.2238,0.404821,0.213193,-1.73229,-3.01061,0.404821,0.190971,-1.32747,-2.81964,0.404821,0.168748,-0.922644,-2.65089,0.404821,0.146526,-0.517823,-2.50436,0.404821,0.124304,-0.113002,-2.38006,0.404821,0.102082,0.291819,-2.27798,0.404821,0.0798597,0.69664,-2.19812,0.404821,0.0576372,1.10146,-2.14048,0.404821,0.0354152,1.50628,-2.10506,0.404821,0.0131929,1.9111,-2.09187,0.404821,-0.00902939,2.31592,-2.1009,0.404821,-0.0312514,2.72075,-2.13215,0.404821,-0.0534737,3.12557,-2.18563,0.404821,-0.075696,
-1.92919,-1.48355,-0.482702,-0.505754,-2.41189,-1.98931,-0.482701,-0.527976,-2.89459,-2.51728,-0.482701,-0.550199,-3.37729,-3.06748,-0.482701,-0.572421,-3.85999,-3.6399,-0.482701,-0.594643,-4.34269,-4.23454,-0.482701,-0.616865,-4.82539,-4.85141,-0.0121326,0.173738,-4.83753,-4.67767,0.266521,0.394707,-4.571,-4.28296,0.266521,0.372485,-4.30448,-3.91048,0.266521,0.350262,-4.03796,-3.56022,0.266521,0.32804,-3.77144,-3.23218,0.266521,0.305818,-3.50492,-2.92636,0.266521,0.283596,-3.2384,-2.64276,0.266521,0.261374,-2.97188,-2.38139,0.266521,0.239151,-2.70535,-2.14224,0.266521,0.216929,-2.43883,-1.92531,0.266521,0.194707,-2.17231,-1.7306,0.266521,0.172485,-1.90579,-1.55812,0.266521,0.150262,-1.63927,-1.40786,0.266521,0.12804,
